Category,Title,Brand,Price (INR),Rating,Review Count,Product Badge,Product URL,Image URL,Delivery Info,Discount
smartphone,"Redmi A4 5G (Sparkle Purple, 4GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",,,3.9 out of 5 stars,"4,442",,,https://m.media-amazon.com/images/I/81BGKLI+cWL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Redmi A3X (Midnight Black, 3GB RAM, 64GB Storage) | Premium Halo Design | 90Hz Display | Powerful Octa Core Processor",,,4.0 out of 5 stars,135,,,https://m.media-amazon.com/images/I/714GaXJHGGL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Vivo Y200 5G (Desert Gold, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",,,4.1 out of 5 stars,"1,155",,,https://m.media-amazon.com/images/I/61Odyve0+VL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Lava O3 (Glossy Blue, 3 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box",,,3.8 out of 5 stars,592,,,https://m.media-amazon.com/images/I/51K+7McXYFL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,OnePlus Nord CE5 | MediaTek Dimensity | Massive 7100mAh Battery | Powered by OnePlus AI | 8GB + 128GB | Nexus Blue,,,,,,,https://m.media-amazon.com/images/I/613wl8JI1+L._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,OnePlus 13s | Snapdragon® 8 Elite | Best Battery Life Ever on a Compact Phone | Lifetime Display Warranty | 12GB+256GB | Green Silk,,,4.5 out of 5 stars,316,,,https://m.media-amazon.com/images/I/61BTIyv+XdL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Redmi 14C 5G (Stargaze Black, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",,,4.0 out of 5 stars,"1,007",,,https://m.media-amazon.com/images/I/81PHUjI+raL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Redmi A4 5G (Starry Black, 6GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",,,3.9 out of 5 stars,"4,442",,,https://m.media-amazon.com/images/I/710SCukwhcL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",,,4.0 out of 5 stars,"1,600",,,https://m.media-amazon.com/images/I/71ydypHebBL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,Xiaomi 14 Civi Panda White (12GB RAM 512GB Storage) | 50 MP Leica Triple Camera| SD 8s Gen 3 | 1.5K Quad Curved AMOLED HyperOS,,,4.0 out of 5 stars,299,,,https://m.media-amazon.com/images/I/81N7XKYIzFL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Motorola G05 4G (Forest Green, 4GB RAM, 64GB Storage)",,,3.9 out of 5 stars,959,,,https://m.media-amazon.com/images/I/61xBynqDfVL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Lava Bold N1 (Sparkling Ivory, 4 GB RAM, 64 GB Storage)| 6.75"" (90 Hz) HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Case in Box",,,3.9 out of 5 stars,22,,,https://m.media-amazon.com/images/I/71CJizapp8L._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Samsung Galaxy F05 (Twilight Blue, 64 GB) (4 GB RAM)",,,4.0 out of 5 stars,172,,,https://m.media-amazon.com/images/I/71Q6eGldZVL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Samsung Galaxy S24 FE 5G AI Smartphone (Graphite, 8GB RAM, 128GB Storage)",,,4.3 out of 5 stars,432,,,https://m.media-amazon.com/images/I/71eUNTW+nJL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Samsung Galaxy F06 5G, Bahama Blue (4GB, 128GB)",,,3.7 out of 5 stars,133,,,https://m.media-amazon.com/images/I/41S0KJoxqBL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Samsung Galaxy F16 5G, Vibing Blue (6GB, 128GB)",,,,M.R.P:,,,https://m.media-amazon.com/images/I/612kDvZl5pL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Redmi A4 5G (Starry Black, 4GB RAM, 64GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",,,3.9 out of 5 stars,"4,442",,,https://m.media-amazon.com/images/I/718HzJbvY1L._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"POCO M7 5G, Ocean Blue (6GB, 128GB)",,,4.0 out of 5 stars,71,,,https://m.media-amazon.com/images/I/418EYFlH0xL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"POCO C71, Cool Blue (6GB, 128GB)",,,3.8 out of 5 stars,19,,,https://m.media-amazon.com/images/I/51FgDipEA3L._AC_UY218_.jpg,"Mon, 21 Jul",
smartphone,"iQOO Z9s 5G (Titanium Matte, 8GB RAM, 128GB Storage) | 120 Hz 3D Curved AMOLED Display | 5500 mAh Ultra-Thin Battery | Dimesity 7300 5G Processor | Sony IMX882 OIS Camera with Aura Light",,,4.4 out of 5 stars,"5,681",,,https://m.media-amazon.com/images/I/61BxKJrnbdL._AC_UY218_.jpg,16 - 19 Jul,
smartphone,"Acer Super ZX 5G (Cosmic Green, 6GB RAM, 128GB Storage) | 120 Hz FHD+ Display | 5000 mAh Ultra-Thin Battery | Dimensity 6300 5G Processor | Sony 64MP AI Camera",,,3.6 out of 5 stars,285,,,https://m.media-amazon.com/images/I/51tZWQnP4dL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"Lava O3 (Glossy White, 3 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box",,,3.8 out of 5 stars,592,,,https://m.media-amazon.com/images/I/51yt934CiPL._AC_UY218_.jpg,"Fri, 18 Jul",
smartphone,"iQOO Neo 10R 5G (Moonknight Titanium, 12GB RAM, 256GB Storage) | Snapdragon 8s Gen 3 Processor | India's Slimmest 6400mAh Battery Smartphone | Segment's Most Stable 90FPS for 5 Hours",,,4.4 out of 5 stars,"1,850",,,https://m.media-amazon.com/images/I/610NUM9jlxL._AC_UY218_.jpg,,
smartphone,OnePlus 13s | Snapdragon® 8 Elite | Best Battery Life Ever on a Compact Phone | Lifetime Display Warranty | 12GB+256GB | Green Silk,,,4.5 out of 5 stars,316,,,https://m.media-amazon.com/images/I/61BTIyv+XdL._AC_UY218_.jpg,,
smartphone,"Redmi A4 5G (Starry Black, 4GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",,,3.9 out of 5 stars,"4,442",,,https://m.media-amazon.com/images/I/718HzJbvY1L._AC_UY218_.jpg,,
smartphone,"iQOO Neo 10 (Inferno Red, 12GB RAM, 256GB Storage) | Snapdragon 8s Gen 4 Processor & SuperComputing Chip Q1 | 7000 mAh Battery | Segment’s Highest 144 FPS Gaming Smartphone",,,4.3 out of 5 stars,983,,,https://m.media-amazon.com/images/I/61gGRaXQoGL._AC_UY218_.jpg,,
smartphone,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",,,4.2 out of 5 stars,"1,382",,,https://m.media-amazon.com/images/I/71oZ2oEeD4L._AC_UY218_.jpg,,
smartphone,"iQOO Z9x 5G (Tornado Green, 6GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560k+ AnTuTu Score | 6000mAh Battery with 7.99mm Slim Design | 44W FlashCharge",,,4.2 out of 5 stars,"9,714",,,https://m.media-amazon.com/images/I/61nKhMnr-XL._AC_UY218_.jpg,,
smartphone,"OnePlus Nord CE4 Lite 5G (Ultra Orange 8GB RAM, 128GB Storage) | Lifetime Display Warranty | 5500 mAh Battery, 80W SUPERVOOC and Reverse Charging | 50MP Camera with OIS | 120Hz AMOLED Display",,,4.1 out of 5 stars,"7,569",,,https://m.media-amazon.com/images/I/51KJE22BKrL._AC_UY218_.jpg,,
smartphone,"Samsung Galaxy M55s 5G (Thunder Black,8GB RAM,128GB Storage) | 50MP Triple Cam| 5000mAh Battery| Snapdragon 7 Gen 1 | 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED+ Display| Without Charger",,,3.8 out of 5 stars,"1,230",,,https://m.media-amazon.com/images/I/81kMtUwWPhL._AC_UY218_.jpg,,
smartphone,"Samsung Galaxy M06 5G (Blazing Black, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen. of OS Upgrades | Without Charger",,,3.8 out of 5 stars,"1,491",,,https://m.media-amazon.com/images/I/71s6rRbgfuL._AC_UY218_.jpg,,
smartphone,"Samsung Galaxy M35 5G (Daybreak Blue,6GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",,,4.2 out of 5 stars,"11,568",,,https://m.media-amazon.com/images/I/81nt-RGKpyL._AC_UY218_.jpg,,
smartphone,"Samsung Galaxy M36 5G (Serene Green, 6 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",,,5.0 out of 5 stars,1,,,https://m.media-amazon.com/images/I/61CK00kuV5L._AC_UY218_.jpg,,
smartphone,Redmi Note 14 Pro+ 5G Spectre Blue 8GB RAM 256GB Storage| 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP 68 | SD 7s Gen 3,,,3.6 out of 5 stars,46,,,https://m.media-amazon.com/images/I/819WhrgMP+L._AC_UY218_.jpg,,
smartphone,"Motorola G45 5G (Viva Magenta, 8GB RAM, 128GB Storage)",,,4.0 out of 5 stars,426,,,https://m.media-amazon.com/images/I/81kDmUnxBdL._AC_UY218_.jpg,,
smartphone,"Acer Super ZX 5G (Lunar Blue, 6GB RAM, 128GB Storage) | 120 Hz FHD+ Display | 5000 mAh Ultra-Thin Battery | Dimensity 6300 5G Processor | Sony 64MP AI Camera",,,3.6 out of 5 stars,285,,,https://m.media-amazon.com/images/I/51AXDnUqc8L._AC_UY218_.jpg,,
smartphone,"HONOR 200 5G (8GB+256GB, Black) – 50MP+50MP+12MP Triple Camera with Dual OIS | 50MP Selfie | Quad-Curved AMOLED Display | AI-Powered MagicOS 9.0 | Without Charger",,,4.1 out of 5 stars,"1,696",,,https://m.media-amazon.com/images/I/71yVqjq0aeL._AC_UY218_.jpg,,
smartphone,"Vivo Y39 5G (Lotus Purple, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",,,4.2 out of 5 stars,100,,,https://m.media-amazon.com/images/I/71Ndw3SUPyL._AC_UY218_.jpg,,
smartphone,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen. of OS Upgrades | Without Charger",,,3.8 out of 5 stars,"1,491",,,https://m.media-amazon.com/images/I/718tAI-i2uL._AC_UY218_.jpg,,
smartphone,"realme GT 6T 5G (Fluid Silver,12GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M + AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",,,4.3 out of 5 stars,"4,314",,,https://m.media-amazon.com/images/I/61HyiMlCuTL._AC_UY218_.jpg,,
smartphone,"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) Without Offer",,,4.0 out of 5 stars,"1,600",,,https://m.media-amazon.com/images/I/51VfGGh7quL._AC_UY218_.jpg,,
smartphone,"Samsung Galaxy S24 Ultra 5G AI Smartphone with Galaxy AI (Titanium Black, 12GB, 256GB Storage), Snapdragon 8 Gen 3, 200 MP Camera with ProVisual Engine and 5000mAh Battery",,,4.3 out of 5 stars,"1,209",,,https://m.media-amazon.com/images/I/71Nwtop9jtL._AC_UY218_.jpg,,
smartphone,"Redmi Note 14 5G (Mystique White, 6GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",,,3.8 out of 5 stars,"1,219",,,https://m.media-amazon.com/images/I/71IIxHUk3pL._AC_UY218_.jpg,,
smartphone,"Redmi A4 5G (Starry Black, 4GB RAM, 64GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",,,3.9 out of 5 stars,"4,442",,,https://m.media-amazon.com/images/I/718HzJbvY1L._AC_UY218_.jpg,,
headphones,"Sennheiser Accentum Plus Wireless Bluetooth Over Ear Headphones-Designed in Germany with Quick-Charge,50H Battery(with ANC),Adaptive Hybrid ANC,Sound Personalization and 2 Yr Warranty Â– White",,,4.2 out of 5 stars,726,,,https://m.media-amazon.com/images/I/61JCweOF9mL._AC_UY218_.jpg,,
headphones,"boAt Rockerz 480 W/RGB LEDs, 6 Light Modes, 40Mm Drivers, Beast Mode, 60Hrs Playback, Enx Tech, BT V5.3, Adaptive Fit & Easy Access Controls, Bluetooth Over Ear Headphones(Black Sabre)",,,4.1 out of 5 stars,"1,531",,,https://m.media-amazon.com/images/I/711l4y8aNlL._AC_UY218_.jpg,,
headphones,"Sony MDR-ZX110A On Ear Stereo Wired Headphones (White), Without Mic",,,4.0 out of 5 stars,"67,077",,,https://m.media-amazon.com/images/I/41BoLKMYjnL._AC_UY218_.jpg,,
headphones,"boAt Rockerz 480 W/RGB LEDs, 6 Light Modes, 40Mm Drivers, Beast Mode, 60Hrs Playback, Enx Tech, BT V5.3, Adaptive Fit & Easy Access Controls, Bluetooth Over Ear Headphones(White Sabre)",,,4.1 out of 5 stars,"1,531",,,https://m.media-amazon.com/images/I/61cIHzCDl6L._AC_UY218_.jpg,,
headphones,"JBL Tune 510BT, On Ear Wireless Headphones with Mic, up to 40 Hours Playtime, Pure Bass, Quick Charging, Dual Pairing, Bluetooth 5.0 & Voice Assistant Support for Mobile Phones (Black)",,,4.1 out of 5 stars,"20,543",,,https://m.media-amazon.com/images/I/61kFL7ywsZS._AC_UY218_.jpg,,
headphones,"Sony WH-CH720N Active Noise Cancellation Wireless Bluetooth Over Ear Headphones with Mic, Adaptive Sound Control, Quick Charge, Up to 35Hrs Battery, Customized EQ- Black",,,4.2 out of 5 stars,"10,950",,,https://m.media-amazon.com/images/I/51rpbVmi9XL._AC_UY218_.jpg,,
headphones,"boAt Rockerz 425 Bluetooth Wireless On Ear Headphones Signature Sound, Enx Tech, ASAP Charge, 25H Playtime, Bluetooth V5.2, Dual Pairing with Mic (Ash Grey)",,,3.6 out of 5 stars,"4,296",,,https://m.media-amazon.com/images/I/61R4Tj5podL._AC_UY218_.jpg,,
headphones,Boat BassHeads 100 in-Ear Headphones with Mic (Black),,,4.1 out of 5 stars,"421,765",,,https://m.media-amazon.com/images/I/513ugd16C6L._AC_UY218_.jpg,,
headphones,"boAt Rockerz 450, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, On Ear Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)",,,4.0 out of 5 stars,"118,423",,,https://m.media-amazon.com/images/I/51FNnHjzhQL._AC_UY218_.jpg,,
headphones,"boAt Rockerz 450, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, On Ear Bluetooth Headphones, Wireless Headphone with Mic (Hazel Beige)",,,4.0 out of 5 stars,"118,423",,,https://m.media-amazon.com/images/I/51Tf2zsMODL._AC_UY218_.jpg,,
headphones,"boAt New Launch Rockerz 650 Pro, Touch/Swipe Controls, Dolby Audio, 80Hrs Battery, 2Mics ENx, Fast Charge, App Support, Dual Pair, Bluetooth Over Ear Headphones with Mic (Iris Black)",,,4.3 out of 5 stars,818,,,https://m.media-amazon.com/images/I/61-XNG5lPBL._AC_UY218_.jpg,,
headphones,"ZEBRONICS THUNDER Bluetooth 5.3 Wireless Headphones with 60H Backup, Gaming Mode, Dual Pairing, ENC, AUX, Micro SD, Voice assistant, Comfortable Earcups, Call Function(Black)",,,3.7 out of 5 stars,"25,086",,,https://m.media-amazon.com/images/I/618-45t0P5L._AC_UY218_.jpg,,
headphones,"boAt New Launch Rockerz 650 Pro, Touch/Swipe Controls, Dolby Audio, 80Hrs Battery, 2Mics ENx, Fast Charge, App Support, Dual Pair, Bluetooth Over Ear Headphones with Mic (Iris Black)",,,4.3 out of 5 stars,818,,,https://m.media-amazon.com/images/I/61-XNG5lPBL._AC_UY218_.jpg,,
headphones,"boAt Rockerz 650 Pro (2025 Launch),Touch/Swipe Controls,Dolby Audio,80Hrs Battery,2Mics Enx,Fast Charge,App Support,Dual Pair,Bluetooth Over Ear Headphones,Wireless Headphone with Mic (Sage Green)",,,4.3 out of 5 stars,818,,,https://m.media-amazon.com/images/I/51o1ooDqHwL._AC_UY218_.jpg,,
headphones,"Portronics Muffs M2 Bluetooth Headphones Over Ear with Upto 40 Hrs Playtime, 40mm Dynamic Drivers, AUX 3.5mm, Powerful Bass, Laptop & PC Support,Type C Charging Port, Foldable Design(White)",,,3.8 out of 5 stars,243,,,https://m.media-amazon.com/images/I/51OpXOQc0PL._AC_UY218_.jpg,,
headphones,"boAt Rockerz 550 Bluetooth Wireless Over Ear Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation with Mic (Black Symphony)",,,4.0 out of 5 stars,"67,901",,,https://m.media-amazon.com/images/I/61F5SXdi9jL._AC_UY218_.jpg,,
headphones,"Sony WH-CH520 Wireless Bluetooth Headphones On Ear with Mic, Up to 50Hrs Battery, Quick Charge, DSEE Upscale, Multipoint Connectivity, Voice Assistant, Customized EQ-Black",,,4.2 out of 5 stars,"21,522",,,https://m.media-amazon.com/images/I/41lArSiD5hL._AC_UY218_.jpg,,
headphones,"boAt Bassheads 900 Pro Wired Headphones with 40Mm Drivers, Lightweight Foldable Design, Over Ear, Remote Control, Unidirectional Retractable Mic, Adjustable Headband & USB Type-A Compatibility(Black)",,,4.1 out of 5 stars,"98,883",,,https://m.media-amazon.com/images/I/71Yid63OspL._AC_UY218_.jpg,,
headphones,"boAt Rockerz 480 W/RGB LEDs, 6 Light Modes, 40Mm Drivers, Beast Mode, 60Hrs Playback, Enx Tech, BT V5.3, Adaptive Fit & Easy Access Controls, Bluetooth Over Ear Headphones(Black Sabre)",,,4.1 out of 5 stars,"1,531",,,https://m.media-amazon.com/images/I/711l4y8aNlL._AC_UY218_.jpg,,
headphones,"Sony WH-CH720N Active Noise Cancellation Wireless Bluetooth Over Ear Headphones with Mic, Adaptive Sound Control, Quick Charge, Up to 35Hrs Battery, Customized EQ- Blue",,,4.2 out of 5 stars,"10,950",,,https://m.media-amazon.com/images/I/61zWFqX+krL._AC_UY218_.jpg,,
headphones,"Boult Newly Launched Fluid X Headphones Bluetooth Wireless with 60H Playtime, 40mm Bass Driver, Zen ENC Mic, Type-C Charging, Combat™Gaming Mode, BTv 5.4, Headphones Wireless with mic (Ivory White)",,,3.8 out of 5 stars,232,,,https://m.media-amazon.com/images/I/711Y31WRzbL._AC_UY218_.jpg,,
headphones,"Boult Q Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, 4 EQ Modes, BTv 5.4, AUX Option, Easy Control, IPX5 headphones wireless with mic (Black)",,,4.1 out of 5 stars,"3,456",,,https://m.media-amazon.com/images/I/71zfpkr4bYL._AC_UY218_.jpg,,
headphones,"boAt Rockerz 480 W/RGB LEDs, 6 Light Modes, 40Mm Drivers, Beast Mode, 60Hrs Playback, Enx Tech, BT V5.3, Adaptive Fit & Easy Access Controls, Bluetooth Over Ear Headphones(Black Sabre)",,,4.1 out of 5 stars,"1,531",,,https://m.media-amazon.com/images/I/711l4y8aNlL._AC_UY218_.jpg,,
headphones,"Noise Two Wireless On Ear Headphones with 50 Hours Playtime, Low Latency(up to 40ms), 4 Play Modes, Dual Pairing, BT v5.3 (Serene Blue)",,,3.5 out of 5 stars,"3,519",,,https://m.media-amazon.com/images/I/517lSvEVVsL._AC_UY218_.jpg,16 - 20 Jul,
headphones,"Sony WH-1000XM5 Best Active Noise Cancelling Wireless Bluetooth Over Ear Headphones with Mic for Clear Calling,Battery Life 30 Hours -Black",,,4.4 out of 5 stars,"15,595",,,https://m.media-amazon.com/images/I/51aXvjzcukL._AC_UY218_.jpg,,
headphones,"Bose New QuietComfort Wireless Noise Cancelling Headphones, Bluetooth Over Ear Headphones with Up to 24 Hours of Battery Life - Black",,,4.4 out of 5 stars,"7,778",,,https://m.media-amazon.com/images/I/51f7KKP25PL._AC_UY218_.jpg,,
headphones,"boAt Rockerz 425 Bluetooth Wireless Over Ear Headphones with Mic Signature Sound, Beast Mode for Gaming, Enx Tech, ASAP Charge, 25H Playtime, Bluetooth V5.2 (Active Black)",,,3.6 out of 5 stars,"4,296",,,https://m.media-amazon.com/images/I/61XvYOrqVeL._AC_UY218_.jpg,"Fri, 18 Jul",
headphones,"Boult Q Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, 4 EQ Modes, BTv 5.4, AUX Option, Easy Control, IPX5 headphones wireless with mic (Black)",,,4.1 out of 5 stars,"3,456",,,https://m.media-amazon.com/images/I/71zfpkr4bYL._AC_UY218_.jpg,"Fri, 18 Jul",
headphones,"ZEBRONICS Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible (Green)",,,3.4 out of 5 stars,"60,956",,,https://m.media-amazon.com/images/I/61+0KSoFrOL._AC_UY218_.jpg,"Fri, 18 Jul",
headphones,"boAt Rockerz 550/Rockerz 558 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",,,4.0 out of 5 stars,"67,901",,,https://m.media-amazon.com/images/I/61gYxcIGjvL._AC_UY218_.jpg,"Fri, 18 Jul",
headphones,"boAt Rockerz 650 Pro (2025 Launch),Touch/Swipe Controls,Dolby Audio,80Hrs Battery,2Mics Enx,Fast Charge,App Support,Dual Pair,Bluetooth Over Ear Headphones,Wireless Headphone with Mic (Starry Night)",,,4.3 out of 5 stars,818,,,https://m.media-amazon.com/images/I/61faDMBMdmL._AC_UY218_.jpg,,
headphones,"soundcore by Anker Q20i Wireless Bluetooth Over-Ear Headphones with Hybrid Active Noise Cancelling, 40h Playtime in ANC Mode, Hi-Res Audio, Deep Bass, Personalization via App (Black)",,,4.3 out of 5 stars,"32,120",,,https://m.media-amazon.com/images/I/51CnDMbXZzL._AC_UY218_.jpg,,
headphones,"JBL Live 770NC True Adaptive Noise Cancellation Headphones Wireless Over Ear, Spatial Sound, 65Hrs Playtime, Speed Charge, Multipoint Connect and Personi-Fi 2.0, BT 5.3, Google Fast Pair, Alexa, Black",,,4.2 out of 5 stars,814,,,https://m.media-amazon.com/images/I/71dnHOwbEqL._AC_UY218_.jpg,,
headphones,Logitech H111 Wired On Ear Headphones With Mic Black,,,3.9 out of 5 stars,"18,978",,,https://m.media-amazon.com/images/I/61HBpQuLjVL._AC_UY218_.jpg,"Fri, 18 Jul",
headphones,"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Magico Black)",,,4.1 out of 5 stars,"197,749",,,https://m.media-amazon.com/images/I/51UhwaQXCpL._AC_UY218_.jpg,,
headphones,"Boult Newly Launched Soniq Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, Dual Device Pairing, BTv 5.4, AUX Option, Wireless Headphones (Black)",,,4.3 out of 5 stars,22,,,https://m.media-amazon.com/images/I/71TvZ94sxUL._AC_UY218_.jpg,"Fri, 18 Jul",
headphones,"Sony ULT Wear WH-ULT900N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Massive Bass, Up to 50Hrs Battery-Black",,,4.4 out of 5 stars,"1,745",,,https://m.media-amazon.com/images/I/610DB8Cwm7L._AC_UY218_.jpg,,
headphones,Marshall Major IV Wireless Bluetooth On Ear Headphone with Mic (Black),,,4.3 out of 5 stars,"13,422",,,https://m.media-amazon.com/images/I/71mTfSKhhTL._AC_UY218_.jpg,,
headphones,"Sennheiser Accentum Plus Wireless Bluetooth Over Ear Headphones-Designed in Germany with Quick-Charge,50H Battery(with ANC),Adaptive Hybrid ANC,Sound Personalization and 2 Yr Warranty-Black",,,4.2 out of 5 stars,726,,,https://m.media-amazon.com/images/I/71Q-uiqUGSL._AC_UY218_.jpg,,
headphones,"boAt New Launch Rockerz 650 Pro, Touch/Swipe Controls, Dolby Audio, 80Hrs Battery, 2Mics ENx, Fast Charge, App Support, Dual Pair, Bluetooth Over Ear Headphones with Mic (Iris Black)",,,4.3 out of 5 stars,818,,,https://m.media-amazon.com/images/I/61-XNG5lPBL._AC_UY218_.jpg,,
headphones,"Sony ULT Wear WH-ULT900N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Massive Bass, Up to 50Hrs Battery-Black",,,4.4 out of 5 stars,"1,745",,,https://m.media-amazon.com/images/I/610DB8Cwm7L._AC_UY218_.jpg,,
headphones,"Boult Newly Launched Soniq Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, Dual Device Pairing, BTv 5.4, AUX Option, Wireless Headphones (White)",,,4.3 out of 5 stars,22,,,https://m.media-amazon.com/images/I/71H7RtDgncL._AC_UY218_.jpg,,
headphones,"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Battery, Speed Charge : 5 min Charge Gives up to 3H of Playback, Google Fast Pair, Dual Pairing, BT 5.3 (Blue)",,,4.0 out of 5 stars,"22,939",,,https://m.media-amazon.com/images/I/71uBLsZVFhL._AC_UY218_.jpg,,
headphones,"Sony WH-CH520 Wireless Bluetooth Headphones on Ear with Mic, Up to 50Hrs Battery, Quick Charge, DSEE Upscale, Multipoint Connectivity, Voice Assistant, Customized EQ-Beige",,,4.2 out of 5 stars,"21,522",,,https://m.media-amazon.com/images/I/61C66qTqnwL._AC_UY218_.jpg,,
headphones,Ant Esports H520W Lightweight Gaming Over Ear Wired Headphones with Mic| 3.5MM Jack |50 MM Drivers | Compatible with PC/ PS4 / Xbox One/Nintendo/Mobile (Black),,,3.8 out of 5 stars,"3,462",,,https://m.media-amazon.com/images/I/619AANS3KaL._AC_UY218_.jpg,,
